titulo_diario;texto_diario;type;by;post_id;post_link;post_message;picture;full_picture;link;link_domain;post_published;post_published_unix;post_published_sql;likes_count_fb;comments_count_fb;reactions_count_fb;shares_count_fb;engagement_fb;comments_retrieved;comments_base;comments_replies;comments_likes_count;texto propio;localizacion_info;genero;tema;temp;modalidad;observaciones;rea_NONE;rea_LIKE;rea_LOVE;rea_WOW;rea_HAHA;rea_SAD;rea_ANGRY;rea_THANKFUL
;;photo;post_page_71339054219;71339054219_10153122610819220;https://www.facebook.com/71339054219/posts/10153122610819220;#EleccionesEnLaHistoria A finales de 1982  el general Reynaldo Bignone abre el proceso de transici¢n democr tico que desembocar¡a en las elecciones de octubre de 1983. En una re¤ida campa¤a  el radicalismo  liderado por Ra£l Alfons¡n se sobrepuso a la f¢rmula peronista.  [http://a.ln.com.ar/1UtLg7I] Foto: Archivo LA NACION;https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11825841_10153122610819220_2895755184572954306_n.jpg?oh=fc53043dd03c1b51839a7c1ce94bcac2&oe=582A9F6A;https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/11825841_10153122610819220_2895755184572954306_n.jpg?oh=a3b3f3bc5caffa3b442fd0155eafb6a5&oe=5814B567;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122610819220/?type=3;facebook.com;2015-08-09T18:00:01+0000;1439143201;8/9/2015 20:00:01;2882;258;2882;857;3997;236;192;44;746;1.0;2.0;6.0;1.0;1.0;3.0;Otro hashtag. Rememoraci¢n de la figura de Alfons¡n. Parece que la victoria del radicalismo sobre el peronisma se construir¡a como una especie de met fora;0;2858;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126637609220;https://www.facebook.com/71339054219/posts/10153126637609220;An¡bal Fernandez y Juli n Dom¡nguez definen la interna m s caliente  pero Mar¡a Eugenia Vidal quiere dar la sorpresa;https://external.xx.fbcdn.net/safe_image.php?d=AQA-Z-EF30HQuVCa&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439129939-salvpker0e2p0uhnkap3r5vnada5r5jj.jpg&cfs=1&sx=62&sy=0&sw=1063&sh=1063;https://external.xx.fbcdn.net/safe_image.php?d=AQDUmEJZOp2w2vN2&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439129939-salvpker0e2p0uhnkap3r5vnada5r5jj.jpg;http://a.ln.com.ar/1MVKhMp;a.ln.com.ar;2015-08-09T17:56:52+0000;1439143012;8/9/2015 19:56:52;82;45;82;10;137;42;35;7;58;1.0;1.0;1.0;1.0;4.0;3.0;Etiqueta a pol¡ticos. Parecen que pol¡ticos y deportistas son los personajes m s etiquetados ac . Cambios en el titular. El texto del post termina siendo el t¡tulo;0;82;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153122599904220;https://www.facebook.com/71339054219/posts/10153122599904220;#EleccionesEnLaHistoria Tras el golpe de Estado de 1962  el gobierno de facto convoc¢ a elecciones en 1963. Con el peronismo proscripto  la f¢rmula ganadora fue  nuevamente  la radical  s¢lo que esta vez respond¡a a la rama denominada  del pueblo   representada por Arturo Umberto Illia. [http://a.ln.com.ar/1gQiGiH] Foto: Archivo LA NACION;https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/20597_10153122599904220_6100829835577308373_n.jpg?oh=f37fc427414a8dcdd13b79c8a2cf6bab&oe=5820AFE2;https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/20597_10153122599904220_6100829835577308373_n.jpg?oh=b993533b1c7ed1952be980ed91b785f7&oe=58190815;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122599904220/?type=3;facebook.com;2015-08-09T17:40:00+0000;1439142000;8/9/2015 19:40:00;1486;142;1486;439;2067;123;104;19;346;1.0;2.0;3.0;1.0;1.0;3.0;otra vez se trae a colaci¢n la victoria del radicalismo en la historia. Illia como modelo;0;1472;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126603739220;https://www.facebook.com/71339054219/posts/10153126603739220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQDD3oHiSvlKKPQZ&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439133962-5tm5260uem6b5pfvotl5l6o0jbojjg2g.jpg&cfs=1&sx=90&sy=0&sw=639&sh=639;https://external.xx.fbcdn.net/safe_image.php?d=AQA8RdpOATQm0XE6&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439133962-5tm5260uem6b5pfvotl5l6o0jbojjg2g.jpg;http://a.ln.com.ar/1MVT6px;a.ln.com.ar;2015-08-09T17:33:51+0000;1439141631;8/9/2015 19:33:51;1527;135;1527;90;1752;112;58;54;157;2.0;1.0;2.0;1.0;2.0;0.0;;0;1516;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126544724220;https://www.facebook.com/71339054219/posts/10153126544724220;S¢lo tres de cada 100 hogares no consumen ning£n tipo  sean frescas  secas o envasadas;https://external.xx.fbcdn.net/safe_image.php?d=AQAWIFJoIRTIo5ZX&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439139380-ojtjjtnvhah1juo1nvapfjnkn71bo60e.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQCP8fSQqFheqJhH&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439139380-ojtjjtnvhah1juo1nvapfjnkn71bo60e.jpg;http://a.ln.com.ar/1f1OOy4;a.ln.com.ar;2015-08-09T17:00:10+0000;1439139610;8/9/2015 19:00:10;110;8;110;11;129;7;7;0;9;1.0;2.0;1.0;11.0;1.0;1.0;;0;110;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153122580979220;https://www.facebook.com/71339054219/posts/10153122580979220;#EleccionesEnLaHistoria El 23 de febrero de 1958  el gobierno militar autodenominado Revoluci¢n Libertadora convoc¢ a elecciones con la proscripci¢n del peronismo. La f¢rmula ganadora fue la que respond¡a al nombre de Uni¢n C¡vica Radical Intransigente  liderada por Arturo Frondizi  a quien se lo puede ver votando en esta imagen. [http://a.ln.com.ar/1Tc3h8c] Foto: Archivo LA NACION;https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/11846663_10153122580979220_7459755204630615291_n.jpg?oh=3b1dd703ec86a9e8641b744e4e107eb4&oe=585E2161;https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/11846663_10153122580979220_7459755204630615291_n.jpg?oh=c9d9e5db716095f6b43cf00e05f06c68&oe=5810E76C;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122580979220/?type=3;facebook.com;2015-08-09T16:40:01+0000;1439138401;8/9/2015 18:40:01;735;103;735;258;1096;95;68;27;237;1.0;2.0;3.0;1.0;1.0;1.0;nuevamente una recuperaci¢n de la victoria radical;0;730;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126495644220;https://www.facebook.com/71339054219/posts/10153126495644220;¨Por qu? plantar soja  trigo  ma¡z o girasol ya no es rentable?;https://external.xx.fbcdn.net/safe_image.php?d=AQD6d1mG_yknyENi&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439125546-g91kb4s50vcub8opiclki0pl68ut0e29.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQB42g715IQV_Zc_&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439125546-g91kb4s50vcub8opiclki0pl68ut0e29.jpg;http://a.ln.com.ar/1N0HwbS;a.ln.com.ar;2015-08-09T16:30:49+0000;1439137849;8/9/2015 18:30:49;182;23;182;110;315;22;15;7;41;1.0;2.0;3.0;2.0;2.0;4.0;discurso pedag¢gico;0;177;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126446834220;https://www.facebook.com/71339054219/posts/10153126446834220;Sergio Massa cuestion¢ a Mauricio Macri por las denuncias de robo de boletas y a Daniel Scioli por las inundaciones;https://external.xx.fbcdn.net/safe_image.php?d=AQAP-CyAr8HqJt1Z&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439136668-nqlliffo1ldcuprc6egsa47q24f57eec.jpg&cfs=1&sx=163&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQAOuIlA9ERj59sk&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439136668-nqlliffo1ldcuprc6egsa47q24f57eec.jpg;http://a.ln.com.ar/1N17uvI;a.ln.com.ar;2015-08-09T16:11:14+0000;1439136674;8/9/2015 18:11:14;867;628;867;81;1576;571;526;45;959;1.0;2.0;1.0;1.0;1.0;3.0;Se etiqueta a pol¡ticos. Peque¤o cambio en el t¡tulo;0;856;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126417279220;https://www.facebook.com/71339054219/posts/10153126417279220;Las internas presidenciales concentran la atenci¢n con la puja que tiene a Daniel Scioli  Mauricio Macri y Sergio Massa como protagonistas principales;https://external.xx.fbcdn.net/safe_image.php?d=AQDy5YfMwBtKRj1I&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439129693-tc0iljkh9b68909bi4j74md8e9ja3ieg.jpg&cfs=1&sx=182&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQAFCX8BFA6MlhjZ&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439129693-tc0iljkh9b68909bi4j74md8e9ja3ieg.jpg;http://a.ln.com.ar/1MVIMOl;a.ln.com.ar;2015-08-09T15:57:48+0000;1439135868;8/9/2015 17:57:48;128;202;128;24;354;177;150;27;243;1.0;2.0;3.0;1.0;4.0;3.0;El texto del post e igual a la bajada de la nota. Este es un procedimiento que ya vi antes;0;125;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153122571409220;https://www.facebook.com/71339054219/posts/10153122571409220;#EleccionesEnLaHistoria Al morir el presidente Roque S enz Pe¤a  su compa¤ero de f¢rmula Victorino de la Plaza se hizo cargo del gobierno hasta 1916. Fue ?l quien hizo cumplir el voto universal  secreto y obligatorio instituido en 1912. Aqu¡ se lo puede ver al presidente Victorino de la Plaza votando en las primeras elecciones bajo la nueva ley. [http://a.ln.com.ar/1UtHNWN] Foto: Archivo LA NACION;https://scontent.xx.fbcdn.net/v/t1.0-0/q83/p130x130/11217982_10153122571409220_4664605935661812475_n.jpg?oh=86fa4eb3d8c4a7ebd4e2a541836a6b8c&oe=5816BC9C;https://scontent.xx.fbcdn.net/v/t1.0-9/q83/p720x720/11217982_10153122571409220_4664605935661812475_n.jpg?oh=783474769015a81639e9564d6754d789&oe=581A8070;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153122571409220/?type=3;facebook.com;2015-08-09T15:40:01+0000;1439134801;8/9/2015 17:40:01;378;20;378;164;562;16;13;3;12;1.0;2.0;3.0;1.0;1.0;1.0;#EleccionesEnLaHistoria. parece que para LN la victoria es radical;0;376;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126390394220;https://www.facebook.com/71339054219/posts/10153126390394220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQDnIC_z9PhhoHte&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLb1Cc7Yguwmom-Iiz0maaVBBp6tPlQ79jz2zLr7QrQxndlJS9pVU92wmnUMh75k1p0Z3IMjnrglupnAkQ1AMFfgF2ebzoUo_OTAEtpNk-abTHhFX3-m86UspNmeSo7K3WP8GWEFKzOhsvbz57ftiyI&cfs=1&sx=0&sy=0&sw=803&sh=803;https://external.xx.fbcdn.net/safe_image.php?d=AQAgCGoFNY14ehUa&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLb1Cc7Yguwmom-Iiz0maaVBBp6tPlQ79jz2zLr7QrQxndlJS9pVU92wmnUMh75k1p0Z3IMjnrglupnAkQ1AMFfgF2ebzoUo_OTAEtpNk-abTHhFX3-m86UspNmeSo7K3WP8GWEFKzOhsvbz57ftiyI;http://a.ln.com.ar/1f1DUIM;a.ln.com.ar;2015-08-09T15:37:47+0000;1439134667;8/9/2015 17:37:47;568;149;568;732;1449;129;100;29;222;2.0;1.0;1.0;1.0;4.0;0.0;La nota es del d¡a anterior (algo poco usual).Cuando s¢lo se comparte el enlace el t¡tulo generalmente no cambia;0;562;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126365664220;https://www.facebook.com/71339054219/posts/10153126365664220;Mir  qui?n acapara las conversaciones en el mundo online durante las PASO;https://external.xx.fbcdn.net/safe_image.php?d=AQCtN2Ff3hvgh75g&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439131284-nr4cmijbkm0hdgkga7bsf83kgoev8eo6.jpg&cfs=1&sx=85&sy=0&sw=499&sh=499;https://external.xx.fbcdn.net/safe_image.php?d=AQBIl6_kc65lwfzg&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439131284-nr4cmijbkm0hdgkga7bsf83kgoev8eo6.jpg;http://a.ln.com.ar/1N0UENW;a.ln.com.ar;2015-08-09T15:20:48+0000;1439133648;8/9/2015 17:20:48;166;102;166;32;300;91;63;28;139;1.0;2.0;8.0;1.0;3.0;4.0;Se tematiza a las redes sociales;0;162;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126327564220;https://www.facebook.com/71339054219/posts/10153126327564220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQCujuHiwWy7bS1K&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439121725-oo9f1i69m0vnlhp3cnsr9l4t85484mak.jpg&cfs=1&sx=0&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQBlL8IDNlpMsIO0&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439121725-oo9f1i69m0vnlhp3cnsr9l4t85484mak.jpg;http://a.ln.com.ar/1N0zcZB;a.ln.com.ar;2015-08-09T14:57:50+0000;1439132270;8/9/2015 16:57:50;3128;202;3128;1292;4622;182;97;85;320;2.0;3.0;6.0;2.0;2.0;0.0;las noticias de la secci¢n econom¡a est n, generalmente, muy emparentadas con sociedad;0;3096;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153126095584220;https://www.facebook.com/71339054219/posts/10153126095584220;#Humor | Humor Petiso  por Diego Par?s;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11222346_10153126095584220_8029139685573238040_n.jpg?oh=8e15926e00a38adefe8c800424287159&oe=582B8DF2;https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11222346_10153126095584220_8029139685573238040_n.jpg?oh=da30f0945b7d29e22c3e0e7d1a7ed5e1&oe=58279BFF;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153126095584220/?type=3;facebook.com;2015-08-09T14:40:01+0000;1439131201;8/9/2015 16:40:01;2673;66;2673;1262;4001;58;45;13;79;1.0;2.0;4.0;8.0;2.0;1.0;Hashtag y etiqueta a humorista;0;2642;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126288414220;https://www.facebook.com/71339054219/posts/10153126288414220;Mauricio Macri  el precandidato de Cambiemos y l¡der de Pro afirm¢ que se trata de casos  puntuales  y reconoci¢ que en general no hay problemas graves;https://external.xx.fbcdn.net/safe_image.php?d=AQAtxvCheQSJphdA&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439130533-7tintbf5t9ba69a5ldgju1sm20a46gnb.jpg&cfs=1&sx=83&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQBZrcmfXbGZ82Oe&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439130533-7tintbf5t9ba69a5ldgju1sm20a46gnb.jpg;http://a.ln.com.ar/1MVKLCg;a.ln.com.ar;2015-08-09T14:30:50+0000;1439130650;8/9/2015 16:30:50;3240;546;3240;847;4633;484;363;121;637;1.0;1.0;1.0;1.0;2.0;3.0;Leve cambio en el titular. etiqueta a pol¡tico. El texto del post es el de la bajada;0;3196;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126257049220;https://www.facebook.com/71339054219/posts/10153126257049220;#Elecciones2015;https://external.xx.fbcdn.net/safe_image.php?d=AQDECknZZn0WPpVp&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439127499-q0nj1eg53tlqvkme250hhh60q69dcc7h.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQCbMYL1rTjs9tGO&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439127499-q0nj1eg53tlqvkme250hhh60q69dcc7h.jpg;http://a.ln.com.ar/1N0LCRl;a.ln.com.ar;2015-08-09T14:10:49+0000;1439129449;8/9/2015 16:10:49;140;43;140;45;228;39;33;6;63;1.0;2.0;1.0;1.0;4.0;1.0;se ofrece como servicio al usuario;0;139;0;0;0;0;0;0
;;video;post_page_71339054219;71339054219_10153126188224220;https://www.facebook.com/71339054219/posts/10153126188224220;Fernando Niembro candidato a diputado nacional por Cambiemos  denunci¢ robo de boletas en la escuela nø66 de La Matanza;https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/11863951_10153126195814220_1237357766_n.jpg?oh=7a9a1d164161d9f7ed32548194c0c63e&oe=585C7E04;https://scontent.xx.fbcdn.net/v/t15.0-10/11863951_10153126195814220_1237357766_n.jpg?oh=e7077b1c8ffcff58506caed5275b112a&oe=582BD7C9;https://www.facebook.com/lanacion/videos/10153126188224220/;facebook.com;2015-08-09T13:50:00+0000;1439128200;8/9/2015 15:50:00;2371;492;2371;2497;5360;444;318;126;668;1.0;1.0;8.0;1.0;2.0;3.0;Etiqueta a periodista. El diario, en esta y otras notas, se hace eco de las denuncias de maniobras de fraude. Se comparte video de Niembro. Se publica esta denuncia sin ning£n tipo de texto ni de chequeo;0;2343;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126187804220;https://www.facebook.com/71339054219/posts/10153126187804220;Bajate la aplicaci¢n  Ojo con el voto  y ayud  a mantener la transparencia en los comicios. Compart¡ y difund¡ estas iniciativas;https://external.xx.fbcdn.net/safe_image.php?d=AQDWgmVrEiAErPTu&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439124284-ic79d7fmfcuco85lhecsnatp30t876q1.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQAGxSgdra4lcSX6&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439124284-ic79d7fmfcuco85lhecsnatp30t876q1.jpg;http://a.ln.com.ar/1Pb6AMq;a.ln.com.ar;2015-08-09T13:25:09+0000;1439126709;8/9/2015 15:25:09;137;11;137;106;254;11;8;3;12;1.0;2.0;1.0;1.0;4.0;4.0;Convocatoria por la transparencia en los comicios. Cambios en el titular;0;137;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126160774220;https://www.facebook.com/71339054219/posts/10153126160774220;LA NACION shared a link.;https://external.xx.fbcdn.net/safe_image.php?d=AQCjTyBxrBLLoF8H&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439123910-a0b3d6vbk64eu99k1dqffmd393t7vmh8.jpg&cfs=1&sx=195&sy=0&sw=640&sh=640;https://external.xx.fbcdn.net/safe_image.php?d=AQC6DbycwcYROY-M&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439123910-a0b3d6vbk64eu99k1dqffmd393t7vmh8.jpg;http://a.ln.com.ar/1OZeQP0;a.ln.com.ar;2015-08-09T13:00:18+0000;1439125218;8/9/2015 15:00:18;1348;206;1348;99;1653;183;143;40;280;2.0;1.0;2.0;1.0;1.0;0.0;Cambios en el t¡tulo, al parecer, por el paso del tiempo.;0;1338;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153126095064220;https://www.facebook.com/71339054219/posts/10153126095064220;#Humor | Tute  por Batu Tute;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11831725_10153126095064220_6010368506649287999_n.jpg?oh=bc5a10fe2a3d2f0212ebc4b5dbd10c1e&oe=5825EF61;https://scontent.xx.fbcdn.net/v/t1.0-9/11831725_10153126095064220_6010368506649287999_n.jpg?oh=318b6e889f87842ea340f58a43c52edb&oe=58573E87;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153126095064220/?type=3;facebook.com;2015-08-09T12:40:00+0000;1439124000;8/9/2015 14:40:00;4523;102;4523;2941;7566;88;85;3;77;1.0;2.0;8.0;8.0;2.0;1.0;etiqueta a humorista;0;4465;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126126074220;https://www.facebook.com/71339054219/posts/10153126126074220;¨D¢nde voto? #Elecciones2015;https://external.xx.fbcdn.net/safe_image.php?d=AQDad4YGQbK4Db3O&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439122407-us86mdm0o4920hsf0re1sdgfh47cuau7.jpg&cfs=1;https://external.xx.fbcdn.net/safe_image.php?d=AQAtjG8yOUcAyh2U&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439122407-us86mdm0o4920hsf0re1sdgfh47cuau7.jpg;http://a.ln.com.ar/1N0AMe6;a.ln.com.ar;2015-08-09T12:29:46+0000;1439123386;8/9/2015 14:29:46;25;13;25;6;44;13;9;4;6;1.0;2.0;8.0;1.0;4.0;4.0;Lugar del co-enunciador. Mezcla de discurso pedag¢gico y complicidad. Cambios en el titular;0;23;0;0;0;0;0;0
;;link;post_page_71339054219;71339054219_10153126094279220;https://www.facebook.com/71339054219/posts/10153126094279220;Abrazada a An¡bal Fernandez y vallando su casa ante el riesgo de ser allanada por los jueces son tambi?n los trazos del final de su ?poca  azaroso  inseguro.;https://external.xx.fbcdn.net/safe_image.php?d=AQC1ME5cw07ezDHm&w=130&h=130&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439120939-7nlib25n01nenn964ohsa2ee39mnprio.jpg&cfs=1&sx=205&sy=0&sw=1367&sh=1367;https://external.xx.fbcdn.net/safe_image.php?d=AQBDaj9ayITtMFGc&url=https%3A%2F%2Fs3-eu-west-1.amazonaws.com%2Fechobox-media%2Fsocial_media_images%2F389%2F389-1439120939-7nlib25n01nenn964ohsa2ee39mnprio.jpg;http://a.ln.com.ar/1f1oofZ;a.ln.com.ar;2015-08-09T12:02:22+0000;1439121742;8/9/2015 14:02:22;3689;569;3689;1335;5593;504;394;110;1052;1.0;2.0;3.0;1.0;2.0;3.0;etiqueta a pol¡ticos. Discurso referido en estilo indirecto, el texto de post cita un fragmento (como cita de autoridad) de una opini¢n de morales sol , nota que se comparte ­dos veces el mismo d¡a!;0;3644;0;0;0;0;0;0
;;photo;post_page_71339054219;71339054219_10153126072294220;https://www.facebook.com/71339054219/posts/10153126072294220;#Humor | La foto que habla  por Nik;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11870886_10153126072294220_1147091776352574665_n.jpg?oh=844c168e6c7153ab2cf610e6378740ea&oe=5810483F;https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/11870886_10153126072294220_1147091776352574665_n.jpg?oh=3441188443a1f42846794bac828c609a&oe=5827D832;https://www.facebook.com/lanacion/photos/a.10150092000724220.273081.71339054219/10153126072294220/?type=3;facebook.com;2015-08-09T11:44:40+0000;1439120680;8/9/2015 13:44:40;1624;53;1624;674;2351;49;39;10;79;1.0;2.0;8.0;1.0;2.0;1.0;;0;1605;0;0;0;0;0;0
